customer_id,customer_name,gender,age,country,city,customer_segment,account_id,account_type,account_open_date,risk_profile,trade_id,trade_date,asset_class,asset_name,trade_type,quantity,trade_price,trade_value,profit_loss,account_balance,platform_fee,leverage_used,margin_call_flag,trades_last_30_days,average_trade_size,portfolio_value,win_rate_percentage,trading_session_duration_minutes,suspicious_activity_flag,failed_login_attempts,unusual_location_login,device_type,ip_region,last_login_date,customer_status,premium_subscription_flag,churn_risk_score,deposit_amount,withdrawal_amount,payment_method,platform_used
CUST90692,Sheila Clark,Female,39,South Africa,Cape Town,Retail,ACC786153,Basic,2021-05-12,High,TRD0008529,2022-01-17,Forex,USD/JPY,Sell,163,185.75,30277.25,-4830.16,171575,289.85,,No,17,1781.01,649955.68,84.9,239,No,12,No,,West Africa,2021-11-06,Active,Yes,40.81,57575.56,11531.93,Crypto,Mobile_App
CUST88626,Michael Gibbs,Male,67,Nigeria,London,Retail,ACC935306,Basic,2022-04-11,Low,TRD0008530,2023-10-03,Stocks,AMZN,Buy,69.94,1177.07,82324.28,20506.68,6841.83,95.67,37.5,Yes,279,295.07,22009.48,74.13,82,No,23,Yes,Tablet,Middle East,18/10/2023,Inactive,Yes,31.1,26300.85,47374.37,Wallet,Mobile_App
CUST21935,Mary Simmons,Male,40,Uk,Accra,Retail,ACC421489,Vip,2023-12-05,High,TRD0008531,2024-03-26,Commodities,Crude Oil,Sell,176.33,426.78,75254.12,-9312.22,220417.02,124.31,44.98,Yes,81,929.06,702385.42,85.82,459,Yes,23,No,,West Africa,02-18-2024,Inactive,Yes,67.23,71015.89,21424.88,Wallet,Api
CUST86005,Alexander Goodman,Male,38,South Africa,Lagos,Retail,ACC543826,Basic,2024-03-09,Low,TRD0008532,2025-04-17,Crypto,ETH,Buy,489.88,35960.37,17616266.06,2377587.03,441555.32,46876.97,40.19,Yes,235,74962.83,1586801.16,14.2,577,Yes,18,No,Android,North America,04-25-2025,Dormant,No,95.94,163674.45,60643.43,Card,Desktop_Terminal
CUST16632,Justin Sparks,Female,69,Ghana,London,Institutional,ACC431286,Basic,2022-10-07,High,TRD0008533,2023-06-29,Crypto,BTC,Sell,264.03,46468.92,12269188.95,-4025597.54,152387.66,93141.16,27.84,No,128,95853.04,321496.7,32.42,479,No,4,No,Android,West Africa,19/06/2026,Inactive,Yes,5.98,152776.55,13891.95,Card,Api
CUST92608,Ronald Ward,Female,49,Kenya,Abuja,Retail,ACC873676,Basic,2023-06-25,Medium,TRD0008534,2024-01-28,Stocks,META,Buy,415.78,140.95,58604.19,-11697.71,144394.73,419.65,,Yes,83,706.07,560147.05,85.28,71,Yes,2,No,Android,North America,10-24-2023,Active,No,11.88,56774.21,176870.36,Wallet,Desktop_Terminal
CUST38610,Victor Wilson,Female,62,Uae,Lagos,Retail,ACC908817,Basic,2021-03-16,High,TRD0008535,2021-09-18,Forex,USD/JPY,Sell,248.15,4.6,1141.49,-222.43,109964.33,4.76,,No,241,4.74,185034.69,35.03,487,No,20,Yes,Tablet,West Africa,28/09/2021,Inactive,Yes,6,125140.01,127985.09,Crypto,Desktop_Terminal
CUST27837,Amanda Benson,Male,27,South Africa,Lagos,Premium,ACC798617,Basic,2023-10-14,High,TRD0008536,2023-12-10,Crypto,XRP,Sell,126.49,10768.76,1362140.45,-162429.29,452102.7,10432.89,21.92,Yes,240,5675.59,1916831.35,60.4,530,Yes,1,No,iPhone,Middle East,16/10/2023,Dormant,Yes,99.84,145152.42,73462.56,Bank_Transfer,Api
CUST50291,Darlene Robinson,Male,63,Uk,Lagos,Retail,ACC189767,Basic,2023-05-05,Medium,TRD0008537,2024-11-15,Commodities,Natural Gas,Buy,154.59,434.22,67126.07,3755.7,84840.69,228.87,33.29,Yes,156,430.3,217831.96,38.11,528,Yes,2,Yes,iPhone,North America,27/10/2024,Active,No,68.79,192032.91,76707.72,Crypto,Api
CUST82883,Jimmy Perez,Male,23,Uk,Lagos,Institutional,ACC327154,Basic,2021-03-22,Low,TRD0008538,2021-03-29,Stocks,TSLA,Buy,215.9,603.11,130211.45,36360.38,192208.98,986.07,6.26,No,95,1370.65,957972.07,,172,No,10,No,,Middle East,2021-03-27,Inactive,Yes,27.95,174068.95,90243.12,Crypto,Web
CUST31191,Christy Martin,Female,65,Nigeria,Lagos,Institutional,ACC462431,Basic,2022-10-30,Low,TRD0008539,2024-03-10,Crypto,XRP,Buy,420.78,40283.69,16950571.08,4923090.19,467013.86,60852.81,,No,135,125559.79,1012925.34,94.73,251,Yes,13,Yes,iPhone,West Africa,03/12/2023,Dormant,Yes,43.46,132416.3,79092.45,Wallet,Web
CUST74410,John Spencer,Male,58,Nigeria,Accra,Institutional,ACC468589,Basic,2022-11-07,Low,TRD0008540,2023-11-18,Forex,GBP/USD,Sell,216.87,97.69,21186.03,3080.74,314162.42,47.78,41.48,Yes,43,492.7,1246552.66,79.38,200,No,2,Yes,Android,Middle East,19/06/2026,Dormant,Yes,71.27,136605.08,104434.65,Card,Mobile_App
CUST96526,Dr. Mark Allen,Male,60,Nigeria,Nairobi,Retail,ACC265761,Basic,2021-10-17,Medium,TRD0008541,2022-10-03,Stocks,META,Buy,211.24,622.01,131393.39,6573.99,43318.71,713.54,,Yes,205,640.94,69823.62,63.05,146,Yes,11,Yes,Android,Europe,07-15-2022,Active,Yes,99.74,45793.12,50813.49,Card,Api
CUST38935,Christopher Miller,Female,66,Nigeria,Cape Town,Retail,ACC396959,Basic,2024-10-19,Low,TRD0008542,2026-09-28,Crypto,ETH,Buy,140.64,22962.33,3229422.09,-182326.96,301569.22,23221.28,19.25,No,43,75102.84,958448.19,12.89,510,No,16,No,iPhone,North America,10-01-2026,Inactive,No,85.35,97092.1,98477.12,Bank_Transfer,Web
CUST73633,Alexis Beard,Male,63,Nigeria,Nairobi,Retail,ACC338708,Basic,2021-08-01,Medium,TRD0008543,2022-12-21,Crypto,ETH,Buy,14.45,58286.76,842243.68,-192278.52,484515.43,4821.45,4.45,Yes,262,3214.67,2214422.59,76.71,175,No,2,No,Tablet,West Africa,01-24-2023,Inactive,Yes,17.75,82603.16,1032.53,Bank_Transfer,Mobile_App
CUST53877,Douglas Carter,Female,69,Uk,Abuja,Retail,ACC657459,Vip,2023-02-26,High,TRD0008544,2023-08-04,Forex,EUR/USD,Buy,414.86,55.81,23153.34,5633.38,182681.51,230.19,39.41,Yes,100,231.53,890678.64,62.64,282,No,10,No,Tablet,Asia,2023-04-11,Dormant,Yes,59.95,60378.55,54682.1,Crypto,Mobile_App
CUST76094,Christopher Richardson,Female,26,Kenya,Abuja,Retail,ACC801982,Pro,2021-03-03,High,TRD0008545,2023-02-14,Stocks,AMZN,Sell,466.16,382.81,178450.71,79.87,85025.64,1767.53,36.89,No,74,2411.5,249088.02,,404,No,3,No,Desktop,Middle East,2023-03-10,Active,Yes,16.97,117063.3,84962.56,Card,Mobile_App
CUST49049,Corey Simpson,Male,60,Ghana,Lagos,Retail,ACC184115,Basic,2024-07-30,Low,TRD0008546,2026-04-25,Crypto,ETH,Buy,228.23,36061.3,8230270.5,1180159.18,199562.31,18401.28,10.63,Yes,70,117575.29,681711.87,15.2,359,No,4,Yes,,Asia,20/04/2026,Dormant,No,13.65,35110.63,92383.9,Card,Desktop_Terminal
CUST53283,Dawn Walker,Female,58,Ghana,Abuja,Premium,ACC233966,Basic,2022-01-02,Low,TRD0008547,2023-11-19,Commodities,Natural Gas,Sell,54.11,361.5,19560.76,3082.18,437909.7,82.69,7.72,Yes,34,575.32,1168955.11,52.02,335,No,25,No,Android,North America,10-15-2023,Dormant,Yes,54.48,196668.82,88212.72,Bank_Transfer,Desktop_Terminal
CUST42342,Christina Martin,Male,28,Kenya,Lagos,Retail,ACC749975,Basic,2022-12-20,High,TRD0008548,2023-09-21,Crypto,BNB,Sell,117.1,53060.46,6213379.87,-674631.59,224464.48,55074.37,11.17,No,299,20780.53,526149.25,42.66,417,Yes,7,No,,Europe,19/06/2026,Dormant,Yes,36.45,104499.8,96301.38,Wallet,Mobile_App
CUST21057,Matthew Juarez,Female,21,Nigeria,Lagos,Retail,ACC501864,Basic,2023-10-11,Medium,TRD0008549,2025-10-24,Crypto,BNB,Buy,41.24,51925.85,2141422.05,99703.27,311499.08,5670.75,32.02,Yes,216,9913.99,298369.05,23.9,412,No,20,Yes,Desktop,West Africa,19/06/2026,Dormant,No,26.5,48968,84157.39,Bank_Transfer,Desktop_Terminal
CUST31372,Melissa Stewart,Female,68,Kenya,London,Retail,ACC862282,Vip,2021-12-03,High,TRD0008550,2022-12-09,Crypto,XRP,Sell,1.01,47780.28,48258.08,-16826,141488.58,132.39,48.9,Yes,28,1723.5,433954.25,,200,No,15,Yes,Android,Europe,22/09/2022,Dormant,Yes,18.69,104924.74,120087.37,Card,Desktop_Terminal
CUST70075,Virginia Benitez,Male,37,Uae,Accra,Retail,ACC263235,Vip,2024-01-07,Low,TRD0008551,2024-01-21,Stocks,META,Sell,172.26,267.46,46072.66,1899.92,232928.83,390.66,21.31,No,182,253.15,373096.22,67.06,236,No,5,No,iPhone,Asia,2024-01-24,Active,Yes,60.43,118087.15,78188.39,Crypto,Mobile_App
CUST29615,,Male,27,Uk,Lagos,Retail,ACC757117,Basic,2021-08-09,Medium,TRD0008552,2023-07-05,Forex,EUR/USD,Buy,4.41,131.45,579.69,-157.43,66207.71,0.93,10.34,Yes,162,3.58,168696.21,27.7,20,Yes,14,No,iPhone,Europe,07/08/2023,Dormant,Yes,18.18,129038.62,31844.41,Crypto,Desktop_Terminal
CUST68161,Sarah Mitchell,Female,67,Nigeria,Lagos,Premium,ACC592641,Basic,2022-05-15,Medium,TRD0008553,2023-02-20,Commodities,Crude Oil,Sell,27.7,121.13,3355.3,-312.64,272368.41,31.56,30.72,Yes,278,12.07,720901.21,76.5,391,No,22,No,,Middle East,03-13-2023,Dormant,No,29.48,25257.66,87956.29,Wallet,Mobile_App
CUST35546,Mark Chambers,Female,50,Uk,Nairobi,Retail,ACC778067,Basic,2023-12-26,Low,TRD0008554,2024-01-25,Crypto,BTC,Buy,482.16,11009.92,5308543.03,-237847.91,122365.86,44970.19,22.55,No,256,20736.5,213990.14,74.07,295,No,19,Yes,Android,Middle East,2024-02-16,Dormant,Yes,26.49,73380.95,96477.18,Crypto,Desktop_Terminal
CUST99497,Dr. Donald Pacheco,Female,43,Nigeria,Nairobi,Premium,ACC880033,Vip,2023-07-16,High,TRD0008555,2025-05-10,Commodities,Silver,Buy,187.06,286.44,53581.47,-11315.08,161184.6,452.67,39.87,Yes,189,283.5,169373.25,60.41,230,No,9,No,,Europe,19/06/2026,Active,Yes,6.97,189503.54,1464214.9,Wallet,Desktop_Terminal
CUST13389,Miranda Escobar,Male,42,Kenya,Lagos,Retail,ACC261563,Basic,2022-05-16,Medium,TRD0008556,2022-10-09,Commodities,Natural Gas,Buy,86.77,422.47,36657.72,1762.32,391044.31,113.06,,No,255,143.76,1433969.59,84.11,226,No,22,Yes,Android,Middle East,19/06/2026,Active,Yes,25.21,112533.59,8470.67,Wallet,Desktop_Terminal
CUST15444,John Hansen,Female,56,Nigeria,Nairobi,Retail,ACC456604,Vip,2021-11-19,Low,TRD0008557,2022-02-05,Stocks,AAPL,Sell,117.78,91.36,10760.38,301.41,378179.25,32.77,,Yes,298,36.11,454668.88,27.21,251,No,2,Yes,Android,North America,03/02/2022,Dormant,Yes,26.91,7455.88,6483.52,Bank_Transfer,Api
CUST93357,Kaylee Carroll,Female,48,Kenya,Cape Town,Retail,ACC704636,Basic,2023-04-02,Medium,TRD0008558,2025-03-01,Forex,USD/NGN,Sell,100.85,185.98,18756.08,-4345.28,42894.64,164.22,49.1,No,280,66.99,144024.73,22.11,151,Yes,22,Yes,iPhone,North America,26/01/2025,Active,No,72.57,130758.95,45654.42,Card,Mobile_App
CUST83742,Caleb Higgins,Male,22,Uae,Accra,Retail,ACC499108,Pro,2022-04-12,Medium,TRD0008559,2022-12-06,Forex,EUR/USD,Sell,133.22,123.65,16472.65,5141.1,370883.74,81.77,19.68,Yes,293,56.22,484983.63,83.14,591,Yes,19,Yes,,West Africa,09-18-2022,Inactive,No,4.87,143943.24,121257.04,Card,Desktop_Terminal
CUST44326,Samantha Cole,Male,49,Uae,Cape Town,Retail,ACC963801,Basic,2021-10-17,Medium,TRD0008560,2023-07-11,Stocks,AMZN,Sell,477.44,537.87,256800.65,-38444.12,373335.21,1853.71,49.16,Yes,190,1351.58,1331636.69,88.03,511,Yes,13,No,Desktop,West Africa,09-25-2023,Active,Yes,72.05,199390.1,8004.41,Bank_Transfer,Api
CUST83437,Valerie Koch,Male,29,Uk,Abuja,Premium,ACC503690,Vip,2021-10-14,Medium,TRD0008561,2022-10-26,Stocks,NVDA,Buy,268.64,1028.02,276167.29,-64293.42,149065.98,1454.01,7.59,Yes,151,1828.92,268924.12,34.27,162,No,25,Yes,iPhone,West Africa,09-07-2022,Dormant,No,73.65,131044.07,33674.09,Wallet,Desktop_Terminal
CUST99153,Elizabeth Mccarthy,Female,31,Ghana,Lagos,Retail,ACC203012,Basic,2021-09-26,Low,TRD0008562,2022-04-22,Commodities,Silver,Buy,368.72,242.43,89388.79,-1612.17,192430.28,206.52,28.87,Yes,125,715.11,674177.72,41.42,275,No,12,No,iPhone,West Africa,19/06/2026,Dormant,No,20.81,8717.14,59770.29,Bank_Transfer,Web
CUST61925,Christian Thomas,Female,67,Uae,Accra,Retail,ACC414938,Pro,2023-09-26,Low,TRD0008563,2025-08-19,Stocks,AAPL,Buy,281.27,1158.89,325960.99,-59684.11,85188.05,731.27,4.41,Yes,217,1502.12,235477.99,93.46,162,Yes,20,No,Desktop,North America,2025-08-20,Active,Yes,5.91,188121.76,21812.03,Wallet,Web
CUST73730,Randy Adams,Male,48,Nigeria,London,Premium,ACC210737,Pro,2023-06-19,Medium,TRD0008564,2024-05-15,Forex,EUR/USD,Sell,162.34,96.68,15695.03,442.75,46575.47,32.41,47.79,No,70,224.21,186546.48,74.59,114,No,11,No,Tablet,North America,19/06/2026,Active,No,29.18,189547.18,158341.57,Wallet,Api
CUST63346,Rhonda Hanson,Male,66,Nigeria,Lagos,Retail,ACC473521,Pro,2023-03-26,High,TRD0008565,2023-12-05,Stocks,TSLA,Sell,207.12,752.6,155878.51,56562.59,442256.41,792.45,13.56,No,175,890.73,1362860.63,94.75,37,No,19,No,Desktop,North America,2023-10-28,Active,Yes,54.25,168287.16,64511.21,Wallet,Api
CUST28390,Melanie Summers,Male,46,South Africa,Nairobi,Premium,ACC146578,Basic,2024-09-19,Medium,TRD0008566,2026-04-28,Commodities,Natural Gas,Sell,130.13,375.92,48918.47,12066.71,38293.79,123.46,14.35,Yes,94,520.41,122825.88,18.5,29,Yes,14,No,iPhone,North America,09/05/2026,Active,Yes,38.03,66312.96,95860.09,Bank_Transfer,Web
CUST65611,Erika Torres,Female,60,Ghana,Lagos,Retail,ACC295115,Basic,2021-09-05,Low,TRD0008567,2022-08-04,Commodities,Crude Oil,Sell,201.1,154.7,31110.17,-8650.8,236731.19,191.35,7.75,No,220,141.41,362926.82,,555,Yes,9,Yes,iPhone,Europe,04-30-2022,Dormant,No,6.75,176069.63,113241.66,Crypto,Web
CUST79423,Chelsea Brown,Male,21,South Africa,Cape Town,Retail,ACC944261,Basic,2021-11-28,Medium,TRD0008568,2023-02-10,Crypto,ETH,Buy,115.58,34874.84,4030834.01,597565.62,405180.39,4519.29,14.17,Yes,65,62012.83,2003290.36,66.18,57,No,4,Yes,,Middle East,26/01/2023,Active,Yes,69.39,38497.32,150388.78,Card,Web
CUST40710,Kimberly Blevins,Male,28,Nigeria,Nairobi,Retail,ACC610072,Vip,2023-09-26,High,TRD0008569,2025-11-11,Commodities,Crude Oil,Sell,311.11,184.55,57415.35,-4739.71,44476.3,505.25,16.43,No,223,257.47,138401.73,65.74,313,Yes,7,Yes,Android,Asia,10-31-2025,Dormant,No,36.11,158879.44,135548.66,Wallet,Web
CUST12074,Jessica Ruiz,Male,38,South Africa,Lagos,Premium,ACC272691,Vip,2021-04-17,Low,TRD0008570,2023-04-15,Stocks,META,Buy,318.09,788.62,250852.14,86763.17,115857.27,922.19,,Yes,102,2459.33,443504.95,16.84,579,No,18,Yes,,North America,2023-05-24,Dormant,Yes,12.25,27745.71,136927.88,Wallet,Desktop_Terminal
CUST47853,Maria Wright,Male,48,Kenya,Nairobi,Retail,ACC900951,Pro,2021-05-02,Medium,TRD0008571,2023-02-12,Stocks,META,Buy,322.75,1052.94,339836.39,-66982.54,261252.84,2616.02,17.24,No,77,4413.46,588696.91,79.79,10,Yes,5,Yes,Tablet,Middle East,19/12/2022,Active,Yes,6.04,156417.23,78167.04,Crypto,Web
CUST31351,Scott Crawford,Female,52,Nigeria,Nairobi,Retail,ACC317759,Basic,2023-07-02,Medium,TRD0008572,2025-03-10,Forex,USD/NGN,Buy,436.63,30.69,13400.17,-4509.48,138916.74,30.2,,No,203,66.01,210866.97,37.68,513,No,14,Yes,Desktop,Asia,02-05-2025,Dormant,Yes,38.03,44178.16,78830.3,Wallet,Desktop_Terminal
CUST22480,Michelle Wilson,Male,50,Nigeria,London,Retail,ACC424066,Basic,2023-09-09,High,TRD0008573,2023-10-07,Forex,USD/NGN,Buy,33.33,143.53,4783.85,545.96,67732.74,5.83,10.43,No,7,683.41,59495.45,86.49,153,No,13,Yes,Tablet,Europe,2023-09-05,Active,No,16.83,53955.13,157673.86,Crypto,Mobile_App
CUST98262,John Ayers,Female,64,Uk,Lagos,Premium,ACC598492,Basic,2022-10-22,Medium,TRD0008574,2024-09-10,Forex,GBP/USD,Buy,175.51,70.47,12368.19,1312.35,142495.89,58.4,43.97,No,3,4122.73,312355.74,14.4,196,No,16,No,Android,Asia,2024-09-03,Inactive,No,16.02,72325.76,95861.36,Bank_Transfer,Mobile_App
CUST57795,Joyce Ali,Male,55,Uk,Lagos,Retail,ACC390837,Pro,2023-02-03,High,TRD0008575,2024-10-06,Commodities,Silver,Buy,373.15,460.5,171835.57,-8287.58,330447.43,354.78,19.2,No,89,1930.74,1137599.4,21.36,97,No,1,No,Tablet,Europe,01/09/2024,Active,Yes,45.65,10992.01,157953.32,Bank_Transfer,Desktop_Terminal
CUST79978,Shannon Carlson,Male,21,Ghana,Abuja,Retail,ACC345077,Pro,2024-01-16,High,TRD0008576,2025-02-04,Forex,GBP/USD,Sell,111.17,45.37,5043.78,644.17,399622.27,27.47,29.88,Yes,143,35.27,1360090.55,,307,No,19,No,Android,Asia,09/01/2025,Dormant,No,15.81,161312.92,154733.23,Wallet,Desktop_Terminal
CUST38188,Daniel Little,Male,33,South Africa,London,Retail,ACC342223,Vip,2024-09-07,Medium,TRD0008577,2025-10-19,Stocks,NVDA,Buy,140.4,1293.73,181639.69,31810.42,409257,909.2,,No,289,628.51,1448004.34,,28,No,23,No,Tablet,Europe,2025-09-11,Active,Yes,68.29,162548.58,160920.03,Wallet,Api
CUST41666,John Garcia,Male,44,Uk,Lagos,Premium,ACC976749,Basic,2023-04-15,High,TRD0008578,2025-02-24,Commodities,Natural Gas,Buy,201.23,236.77,47645.23,-5709.31,143163.12,141.98,29.31,No,162,294.11,386582.84,83.35,596,No,10,No,Android,Europe,2025-03-21,Active,Yes,40.65,126466.07,127516.71,Crypto,Desktop_Terminal
CUST76525,Sara Goodman,Female,21,Ghana,Lagos,Premium,ACC331638,Basic,2021-10-30,Low,TRD0008579,2023-01-02,Crypto,ETH,Sell,458.77,17692.3,8116696.47,3212437.43,113943.41,79829.42,33.02,No,40,202917.41,500580.36,66.2,412,Yes,16,No,Tablet,West Africa,12-29-2022,Dormant,Yes,72.14,182547.02,156445.99,Wallet,Web
CUST99589,Scott Nguyen,Male,57,Ghana,London,Retail,ACC377289,Basic,2022-12-31,High,TRD0008580,2025-01-04,Commodities,Natural Gas,Sell,218.99,186.02,40736.52,-1038.38,389341.62,365.6,,Yes,24,1697.35,1944360.94,51.63,300,No,9,No,Desktop,Europe,27/10/2024,Dormant,Yes,35,2253.54,20051.67,Card,Web
CUST75997,Virginia Warren,Male,22,Uae,Nairobi,Retail,ACC388791,Vip,2024-09-30,High,TRD0008581,2026-08-12,Commodities,Crude Oil,Sell,249.48,183.76,916888.8,197895.29,451452.47,7223.25,47.13,Yes,7,130984.11,1712722.56,57.25,599,Yes,15,No,,Asia,20/06/2026,Inactive,Yes,53.57,25934.53,121652.64,Bank_Transfer,Desktop_Terminal
CUST25125,David Matthews,Female,56,South Africa,Accra,Retail,ACC981787,Pro,2023-05-29,Medium,TRD0008582,2024-01-25,Stocks,META,Buy,88.74,835.32,74126.3,-16330.21,428757.56,205.12,22.34,Yes,239,310.15,1230217.43,84.45,280,Yes,12,Yes,iPhone,North America,2023-12-08,Dormant,Yes,92.07,83334.8,28563.74,Wallet,Desktop_Terminal
CUST83853,,Female,39,Uae,Lagos,Retail,ACC142116,Basic,2022-01-15,Medium,TRD0008583,2023-11-02,Stocks,TSLA,Sell,443.07,1221.42,541174.56,-160532.79,319024.17,2140.8,,No,297,1822.14,1267865.8,85.07,158,Yes,2,No,Desktop,Asia,2022-11-27,Active,No,49.78,189463.22,43269.85,Bank_Transfer,Mobile_App
CUST45929,Angela Gilmore,Male,25,Nigeria,Lagos,Retail,ACC471891,Pro,2023-06-27,Low,TRD0008584,2024-08-09,Commodities,Gold,Sell,112.4,48.69,5472.76,546.86,379281.15,52.06,27.03,Yes,155,35.31,1529107.32,26.4,541,Yes,21,No,,North America,2024-10-24,Dormant,Yes,71.8,25437.48,16472.89,Card,Mobile_App
CUST66642,Sarah Harrison,Female,23,Kenya,Nairobi,Retail,ACC721205,Basic,2023-02-18,Low,TRD0008585,2025-11-02,Stocks,AMZN,Buy,97.83,545.81,53396.59,-10344.57,240921.92,118.42,37.6,No,100,533.97,918338.43,86.41,70,Yes,17,No,,Europe,11-28-2024,Active,Yes,85.44,127115.01,147702.1,Wallet,Mobile_App
CUST25398,Kenneth Williams,Male,21,Uae,Accra,Retail,ACC700873,Basic,2022-05-05,High,TRD0008586,2023-05-31,Forex,GBP/USD,Buy,223.69,195.63,43760.47,3955.97,231465.53,131.15,17.91,Yes,193,226.74,449551.86,80.43,467,Yes,8,Yes,Desktop,North America,03-04-2023,Inactive,No,94.74,92851.75,129132.74,Crypto,Api
CUST15197,Samuel Gallegos,Female,62,South Africa,Cape Town,Institutional,ACC164701,Vip,2022-12-08,Medium,TRD0008587,2023-04-11,Crypto,BTC,Buy,380.67,45085.19,17162579.28,4825101.03,174469.19,114168.47,38.03,No,230,74619.91,606760.51,80.09,79,Yes,7,No,,Middle East,10-17-2023,Dormant,Yes,17.04,72024.64,83829.51,Bank_Transfer,Api
CUST54383,Andrew Jarvis,Female,24,Nigeria,Accra,Institutional,ACC234903,Basic,2021-03-01,Low,TRD0008588,2022-02-03,Forex,USD/NGN,Sell,290.26,38.41,11148.89,172.33,232082.97,55.75,48.97,No,282,39.54,1093022.6,55.24,391,Yes,13,No,,West Africa,12/12/2021,Active,Yes,86.07,95515.14,47959.1,Wallet,Mobile_App
CUST98304,George Mcclure,Female,34,Ghana,Nairobi,Retail,ACC148147,Basic,2024-09-03,Medium,TRD0008589,2025-05-06,Crypto,SOL,Sell,67.29,5093.72,342756.42,-22699.63,250196.08,811.48,7.95,Yes,102,3360.36,531475.22,71.24,262,Yes,19,No,Tablet,Middle East,04-08-2025,Dormant,Yes,51.69,55424.63,96343.37,Crypto,Desktop_Terminal
CUST33874,Joshua Grant,Female,31,Kenya,Lagos,Premium,ACC738831,Pro,2023-08-16,Low,TRD0008590,2025-03-28,Crypto,BTC,Buy,354.37,54372.96,19268145.84,6390723.86,380627.17,160522.64,3.26,Yes,134,143792.13,1751733.57,25.13,557,No,2,No,Tablet,Middle East,2025-01-07,Active,No,18.73,190911.63,133984.91,Crypto,Desktop_Terminal
CUST59693,Michael George,Male,42,Nigeria,Lagos,Premium,ACC289151,Basic,2024-05-07,Medium,TRD0008591,2026-01-27,Forex,USD/NGN,Sell,285.96,42.93,12276.26,2793.49,377860.91,34.27,6.34,Yes,55,223.2,1508931.9,44.87,562,No,23,Yes,iPhone,Europe,2026-01-12,Dormant,Yes,43.79,18837.43,135589.94,Bank_Transfer,Api
CUST75233,Michelle Craig,Female,52,Uae,Lagos,Premium,ACC996853,Pro,2021-06-28,High,TRD0008592,2022-05-03,Crypto,XRP,Buy,237.15,18920.57,4487013.18,-1510060.24,434707.95,26410.61,5.02,No,257,17459.2,1707680.78,63.6,554,Yes,19,No,Android,North America,02-13-2022,Active,No,58.6,15776.77,133818.73,Wallet,Api
CUST50356,Donna Sanders,Female,52,Ghana,Lagos,Retail,ACC892094,Pro,2024-07-10,High,TRD0008593,2026-06-10,Forex,USD/JPY,Sell,385.71,141.1,54423.68,3032.96,182708.83,244.69,,Yes,257,211.77,460705.12,30.42,224,No,13,No,Desktop,West Africa,05-15-2026,Inactive,Yes,26.14,37113.4,141621.24,Bank_Transfer,Web
CUST46941,Susan Lopez,Male,53,Kenya,London,Premium,ACC725887,Basic,2021-05-18,Low,TRD0008594,2023-01-02,Crypto,BTC,Buy,22.51,3681.71,82875.29,29843.28,268083.27,170.69,22.92,No,108,767.36,547979.66,32.39,304,Yes,19,Yes,,Europe,11-09-2022,Active,Yes,9.11,69882.19,166710.69,Bank_Transfer,Api
CUST41380,Stephanie Johnson,Female,62,Ghana,Nairobi,Retail,ACC520091,Basic,2024-05-19,Medium,TRD0008595,2024-06-03,Crypto,XRP,Buy,388.74,14972.66,5820471.85,-1544870.79,169309.57,47566.36,,Yes,137,42485.2,345580.8,23.1,99,Yes,3,No,Tablet,Europe,01/06/2024,Dormant,Yes,4.68,39469.45,22898.87,Bank_Transfer,Mobile_App
CUST18776,Richard Johnson,Female,19,Nigeria,Lagos,Premium,ACC491668,Basic,2022-10-07,Medium,TRD0008596,2022-10-23,Crypto,XRP,Sell,270.44,32814.35,8874312.81,523645.43,260224.87,33287.74,36.42,No,244,36370.13,488014.07,,165,Yes,6,No,,Europe,27/07/2022,Dormant,Yes,80.8,162153.9,62623.77,Crypto,Web
CUST45626,Trevor Adams,Female,28,Nigeria,Lagos,Retail,ACC704232,Vip,2022-09-07,Low,TRD0008597,2023-02-06,Commodities,Natural Gas,Sell,288.35,210.77,60775.53,4012.27,342192.21,383.22,37.25,Yes,99,613.89,276071.43,76.33,336,No,7,No,Desktop,North America,2023-02-08,Dormant,No,73.95,97731.26,97306.56,Crypto,Api
CUST42162,Jacqueline Jones,Female,32,Uk,Nairobi,Retail,ACC415775,Vip,2024-04-03,Low,TRD0008598,2026-04-06,Commodities,Natural Gas,Buy,447,252.97,113077.59,43276.31,126176.4,958.89,16.22,No,92,1229.1,260358.1,63.55,595,Yes,12,No,Desktop,Asia,26/05/2026,Dormant,Yes,39.64,180945.51,95328.35,Card,Mobile_App
CUST90513,Jessica Parker,Female,27,Uae,London,Premium,ACC605271,Basic,2021-05-12,High,TRD0008599,2022-06-07,Commodities,Silver,Buy,416.95,261.78,109149.17,35300.73,122628.65,861.62,3,No,209,522.24,432655.08,23.89,430,Yes,22,No,Android,Europe,08-21-2022,Dormant,No,40.73,100085.32,46122.79,Card,Api
CUST80836,Ashley Campbell,Female,28,Nigeria,Cape Town,Retail,ACC812310,Basic,2021-05-23,Medium,TRD0008600,2022-02-10,Stocks,META,Sell,167.89,1013.52,170159.87,19831.7,479313.65,1051.2,36.37,No,25,6806.39,973655.55,,527,No,24,No,Android,Middle East,2021-11-24,Active,No,77.14,150281.37,32175.71,Wallet,Api
