customer_id,customer_name,gender,age,country,city,customer_segment,account_id,account_type,account_open_date,risk_profile,trade_id,trade_date,asset_class,asset_name,trade_type,quantity,trade_price,trade_value,profit_loss,account_balance,platform_fee,leverage_used,margin_call_flag,trades_last_30_days,average_trade_size,portfolio_value,win_rate_percentage,trading_session_duration_minutes,suspicious_activity_flag,failed_login_attempts,unusual_location_login,device_type,ip_region,last_login_date,customer_status,premium_subscription_flag,churn_risk_score,deposit_amount,withdrawal_amount,payment_method,platform_used
CUST37687,Juan Acevedo,Male,33,Kenya,Accra,premium,ACC735008,pro,13/11/2023,medium,TRD0010573,2025-09-21,crypto,ETH,buy,407.49,9242.89,3766385.25,-821096.49,486272.61,17932.8,,no,61,61744.02,635616.02,38.55,351,yes,13,Yes,Desktop,West Africa,2025-08-09,dormant,No,38.33,105255.94,162445.19,card,mobile_app
CUST64209,Amy Hicks,M,60,UAE,Accra,premium,ACC439632,basic,07/04/2024,low,TRD0010574,2025-04-26,stocks,TSLA,sell,48.35,738.72,35717.11,-3945.89,242491.8,294.3,21.52,Y,272,131.31,952235.86,28.4,205,yes,21,yes,Tablet,Middle East,02-11-2025,Active,yes,84.81,128606.69,5109.87,card,desktop_terminal
CUST41485,Kathryn Santiago,F,47,UAE,Lagos,retail,ACC519676,pro,2021-12-08,high,TRD0010575,12/03/2023,forex,USD/JPY,sell,398.12,133.06,52973.85,-17152.41,115910.68,167.54,41.64,no,116,456.67,391125.88,48.05,222,no,17,yes,Android,West Africa,2023-02-09,Dormant,Yes,93.38,56651.31,49199.81,wallet,web
CUST33407,Matthew Rogers,M,56,nigeria,lagos,institutional,ACC148048,VIP,2021-11-08,low,TRD0010576,04-15-2023,commodities,Crude Oil,buy,54.61,144.47,7889.51,373.23,94600.15,73.47,16.32,N,159,49.62,217282.5,43.43,64,yes,21,Y,,Asia,30/03/2023,Active,no,27.15,104866.35,138250.4,wallet,API
CUST21716,Christopher Schroeder,M,37,South Africa,London,retail,ACC935559,basic,08-01-2023,medium,TRD0010577,2025-02-21,stocks,META,buy,7.82,563.33,4405.24,-1255.74,61940.74,24.2,28.61,no,27,163.16,232238.58,71.67,580,Yes,11,no,Desktop,Asia,01-05-2025,Active,Y,12.37,191651.63,85486.82,card,mobile_app
CUST18268,Tina Walker,male,43,nigeria,Accra,retail,ACC228374,basic,05-29-2022,high,TRD0010578,01/07/2022,crypto,BTC,buy,18.66,2601.66,48546.98,12453.23,262133.6,479.88,26.96,yes,234,207.47,509368.53,93.67,146,no,1,Y,,Middle East,2022-03-31,Active,N,96.4,149210.15,173320.53,wallet,web
CUST22307,Cheryl Lambert,male,27,South Africa,Nairobi,institutional,ACC823253,basic,12/03/2022,low,TRD0010579,2022-11-26,commodities,Silver,buy,435.24,442.07,192406.55,-19464.85,311495.38,1200.46,24.15,N,264,728.81,485025.75,70.35,294,Yes,1,Y,Android,West Africa,01-15-2023,active,Y,39.95,13639.51,32085.46,wallet,API
CUST90180,Samantha Gardner,male,30,Kenya,LAGOS,premium,ACC157586,pro,03/09/2022,high,TRD0010580,05-15-2024,stocks,TSLA,buy,341.04,297.2,101357.09,-33573.19,-16.65,532.23,26.69,yes,103,984.05,-31.42,32.11,75,yes,2,yes,Tablet,North America,24/04/2024,active,no,38.39,189479.04,82678.44,card,web
CUST35003,Ann Parks,Male,37,South Africa,Accra,retail,ACC512961,basic,2021-04-15,medium,TRD0010581,01/04/2023,stocks,META,sell,482.26,1013.28,488664.41,-92543.8,344045.02,4728.2,42.6,yes,219,2231.34,1363154.92,18.4,283,Y,17,yes,,West Africa,30/04/2023,active,N,66.02,158234.67,154709.24,wallet,mobile_app
CUST30362,Andrew Macias,female,56,Kenya,LAGOS,retail,ACC992047,basic,26/01/2022,medium,TRD0010582,11-10-2022,forex,USD/JPY,sell,386.43,104.42,40351.02,397.15,18163.34,64.29,29.23,Yes,64,630.48,85455.45,94.19,179,no,19,yes,,North America,29/11/2022,dormant,Y,90.11,125862.85,105682.67,card,API
CUST49700,David Cooper,M,20,UAE,Nairobi,retail,ACC499691,pro,28/02/2022,medium,TRD0010583,23/06/2023,crypto,SOL,sell,343.56,36768.21,12632086.23,-1617995.29,395788.54,97022.41,39.01,No,198,63798.42,1598870.35,17.74,191,N,15,yes,iPhone,Asia,2023-05-24,active,No,39.11,10963.93,159298.49,card,API
CUST62367,Amy Young,M,57,Nigeria,London,retail,ACC216640,pro,2023-12-15,medium,TRD0010584,2025-04-28,commodities,Silver,sell,103.75,420.24,43599.9,11757.77,72436.01,325.95,35.21,N,262,166.41,339461.51,88.47,527,No,11,N,iPhone,Europe,2025-04-20,Dormant,no,92.34,118057.59,58890.33,bank_transfer,web
CUST99366,Jeffrey Erickson,Female,29,UAE,Abuja,retail,ACC445488,pro,09-09-2024,high,TRD0010585,02-14-2025,forex,USD/NGN,sell,375.46,139.12,52234.0,19128.5,175580.87,260.64,36.2,N,125,417.87,465225.99,15.59,174,yes,15,Y,Desktop,Middle East,30/12/2024,inactive,yes,20.54,187565.09,82604.66,crypto,API
CUST25618,Angela Howard,Female,37,UAE,Nairobi,premium,ACC239027,basic,2023-11-19,high,TRD0010586,2025-10-24,forex,USD/NGN,sell,488.89,117.06,57229.46,9845.39,254788.97,446.4,22.33,Y,196,291.99,1082543.1,55.72,245,Y,13,Y,Desktop,West Africa,2025-08-16,inactive,N,40.41,177250.22,39093.77,crypto,web
CUST77595,David Yoder,M,41,nigeria,London,retail,ACC301532,pro,10-31-2022,low,TRD0010587,08/11/2023,commodities,Gold,sell,479.09,31.37,15029.05,4666.21,350824.85,80.26,9.12,no,96,156.55,338624.62,24.41,551,Yes,17,Yes,,Europe,12-14-2023,dormant,N,17.71,183307.91,98732.94,crypto,web
CUST31587,Cody Dunn,M,58,Kenya,London,retail,ACC613084,basic,04-11-2023,low,TRD0010588,10-07-2023,crypto,SOL,buy,211.85,43840.11,9287527.3,-1098665.74,307545.33,30033.43,,No,211,44016.72,1053743.89,54.36,22,Yes,14,yes,iPhone,Middle East,2023-11-11,Dormant,yes,14.86,151546.71,164743.15,wallet,web
CUST13152,Anthony Rice,male,44,Ghana,London,retail,ACC459616,pro,30/03/2024,medium,TRD0010589,2025-10-09,commodities,Crude Oil,buy,174.02,480.36,83592.25,2544.51,273078.8,560.47,30.08,no,293,285.3,1054667.84,48.42,291,no,17,Y,Desktop,Asia,2025-09-09,Active,No,5.99,77777.6,37194.44,bank_transfer,API
CUST33904,Bethany Potter,Female,51,Nigeria,London,premium,ACC749754,basic,18/03/2023,medium,TRD0010590,02-28-2025,commodities,Crude Oil,buy,391.14,247.63,96858.0,20383.3,365596.77,950.75,29.52,N,122,793.92,1742339.09,85.42,165,Y,16,yes,Desktop,North America,2025-02-22,Active,Yes,23.17,74638.04,86284.02,bank_transfer,mobile_app
CUST28335,Kenneth Ortega,F,52,nigeria,Nairobi,retail,ACC515081,basic,07-16-2023,medium,TRD0010591,2024-12-10,stocks,META,buy,311.38,862.74,268639.98,-6403.09,341555.19,2614.17,39.76,No,174,1543.91,1364651.8,84.83,504,yes,17,Y,Desktop,West Africa,2024-12-18,Active,N,77.13,77070.89,115760.33,crypto,web
CUST45800,Rachael Elliott,male,48,Nigeria,Nairobi,retail,ACC125298,basic,2021-11-15,medium,TRD0010592,30/01/2022,crypto,SOL,sell,266.11,63390.27,16868784.75,-38452.66,353748.36,146452.97,17.44,Yes,160,105429.9,360610.92,,306,Yes,20,Y,iPhone,West Africa,03-12-2022,Active,N,29.57,161229.56,124980.86,bank_transfer,desktop_terminal
CUST30544,Brandon Wilkins,Male,28,nigeria,LAGOS,premium,ACC492632,basic,01-05-2024,high,TRD0010593,11-08-2024,crypto,BNB,sell,165.53,20080.87,3323986.41,-275393.37,91567.66,11497.12,9.88,No,39,85230.42,384428.71,68.8,588,no,25,no,,West Africa,13/08/2024,inactive,No,30.39,150866.44,2241.96,bank_transfer,API
CUST48729,James Hartman,M,40,South Africa,London,retail,ACC357034,VIP,24/11/2021,high,TRD0010594,15/11/2023,commodities,Crude Oil,buy,104.32,365.86,38166.52,-2881.51,142083.0,270.71,3.93,Y,279,136.8,653635.51,67.21,426,No,13,N,Tablet,Asia,08-31-2023,Dormant,no,97.35,22843.8,17761.14,wallet,mobile_app
CUST58953,David Lee,M,52,UK,Lagos,retail,ACC955018,basic,01-22-2024,high,TRD0010595,01-15-2026,forex,USD/NGN,buy,330.17,127.67,42152.8,-10290.36,164732.14,124.98,16.61,Yes,277,152.18,190981.21,26.92,555,yes,12,Yes,Tablet,West Africa,01-04-2026,active,no,68.37,140265.81,137877.0,bank_transfer,API
CUST70967,Susan Mclean,male,53,Kenya,lagos,premium,ACC480727,basic,2024-07-29,medium,TRD0010596,05-16-2026,forex,USD/NGN,buy,121.58,76.55,9306.95,2192.51,368685.37,73.07,,N,86,108.22,859222.34,75.63,497,no,0,yes,,Middle East,2026-02-15,Dormant,No,83.94,158573.72,7131.39,wallet,mobile_app
CUST34186,Tyler Butler,Female,68,Ghana,LAGOS,premium,ACC487710,VIP,29/11/2022,medium,TRD0010597,10-19-2024,forex,USD/JPY,sell,83.31,118.05,9834.75,-3361.44,421855.63,79.99,5.18,Y,238,41.32,544795.64,19.58,478,Yes,15,Y,Android,North America,09-18-2024,dormant,Y,48.52,92586.58,137681.27,crypto,mobile_app
CUST92959,Pamela Moore,M,60,Kenya,Cape Town,premium,ACC271642,basic,07/03/2023,medium,TRD0010598,2024-12-14,stocks,AAPL,sell,158.95,934.94,148608.71,-23807.69,205094.65,498.36,41.76,Yes,63,2358.87,323698.5,81.71,580,Y,24,N,iPhone,North America,2025-01-22,dormant,N,4.88,140607.0,20319.59,crypto,desktop_terminal
CUST67878,Vanessa Odom,male,24,Kenya,lagos,retail,ACC612458,basic,11-02-2021,medium,TRD0010599,06-18-2022,forex,EUR/USD,buy,214.24,125.5,26887.12,6320.81,247331.69,110.28,46.37,No,63,426.78,335716.85,12.36,403,N,19,Y,Android,West Africa,05-10-2022,inactive,N,41.47,199109.51,70903.12,bank_transfer,API
CUST97699,Allison Nelson,Male,52,Ghana,Cape Town,retail,ACC918755,basic,2024-08-05,high,TRD0010600,2026-04-27,forex,GBP/USD,sell,265.07,144.53,38310.57,-11692.09,418474.15,167.14,15.05,no,295,129.87,1125934.89,,158,N,15,no,Desktop,West Africa,02-13-2026,Dormant,yes,28.19,105629.51,137805.58,bank_transfer,mobile_app
CUST13100,Daniel Coleman,Female,19,South Africa,LAGOS,premium,ACC120044,pro,12-26-2021,high,TRD0010601,04-15-2022,commodities,Silver,sell,93.37,199.3,18608.64,6709.42,134518.26,62.71,20.51,No,78,238.57,229284.68,17.68,237,No,14,no,Desktop,Middle East,2022-03-11,dormant,N,14.24,190387.1,98250.85,bank_transfer,web
CUST67060,Carmen Ferguson,female,49,nigeria,LAGOS,retail,ACC592150,basic,09/08/2022,medium,TRD0010602,2023-06-24,crypto,BTC,sell,56.8,44382.23,2520910.66,866059.61,322207.49,17016.21,31.2,Y,251,10043.47,1065113.3,26.28,46,No,6,Y,iPhone,Middle East,2023-04-28,Active,yes,13.36,61856.01,124713.51,wallet,web
CUST65537,Katherine Williams,female,32,Nigeria,LAGOS,retail,ACC249747,basic,04-28-2023,medium,TRD0010603,2023-05-07,commodities,Crude Oil,sell,149.81,127.35,19078.3,-2300.05,311821.11,48.53,21.7,no,228,83.68,600365.41,79.42,520,yes,19,Y,iPhone,Asia,2023-05-01,inactive,Y,24.54,92705.49,129093.4,card,web
CUST82411,Ryan Trevino,F,46,nigeria,London,retail,ACC376209,VIP,2022-03-02,low,TRD0010604,06/05/2022,crypto,SOL,sell,118.93,72537.07,8626833.74,801572.18,280123.76,17260.33,4.77,N,235,36709.93,236932.43,90.43,209,N,1,No,iPhone,Europe,24/02/2022,active,yes,5.83,95002.76,167176.52,crypto,desktop_terminal
CUST69155,Aaron Hubbard,male,52,nigeria,Cape Town,retail,ACC615130,pro,2024-07-31,high,TRD0010605,2026-01-04,crypto,BNB,buy,244.93,63037.3,15439725.89,-82406.31,213956.48,92091.96,,No,46,335646.22,1005411.96,37.14,528,no,6,No,,Asia,01-24-2026,Dormant,yes,57.07,79318.04,67893.34,card,web
CUST99864,Robert Sanchez,Male,59,nigeria,Cape Town,retail,ACC960789,pro,04-15-2024,medium,TRD0010606,2024-07-21,stocks,TSLA,sell,488.08,786.82,384031.11,51001.68,427843.5,2230.12,16.6,N,189,2031.91,462249.98,29.68,557,Yes,10,N,Desktop,Middle East,07-31-2024,Dormant,yes,8.65,93063.59,63083.2,crypto,desktop_terminal
CUST42517,Stephanie Jones MD,Female,31,nigeria,lagos,retail,ACC448690,pro,22/06/2021,low,TRD0010607,02-26-2022,crypto,SOL,sell,197.39,62739.46,12384142.01,2658638.43,199037.95,19786.84,,Y,231,53611.0,515657.71,47.47,156,Y,13,Yes,Tablet,North America,09/04/2022,Active,no,21.56,50383.87,20049.84,bank_transfer,mobile_app
CUST39184,Brittany Powell,Male,63,Kenya,lagos,retail,ACC661056,VIP,05/06/2023,low,TRD0010608,2024-01-22,stocks,AMZN,sell,244.82,1242.67,304230.47,45732.38,2829.72,664.08,46.56,Y,43,7075.13,5559.7,50.97,533,yes,17,No,iPhone,Middle East,03-08-2024,Active,Y,88.32,159972.4,5558.81,wallet,API
CUST13621,Jeremy Saunders,F,20,South Africa,Nairobi,retail,ACC974511,pro,11/08/2023,medium,TRD0010609,2024-09-19,forex,USD/NGN,buy,388.8,66.91,26014.61,-4796.72,238935.25,67.98,,yes,154,168.93,313104.24,25.98,469,N,15,yes,Tablet,Middle East,,active,yes,69.46,107334.27,124519.78,crypto,mobile_app
CUST96481,Patrick Wright,F,59,Nigeria,Cape Town,premium,ACC887814,basic,2024-06-18,low,TRD0010610,03/08/2025,crypto,XRP,buy,324.15,35802.89,11605506.79,-3882975.31,379522.78,55283.38,3.75,no,19,610816.15,609234.85,82.57,158,no,1,N,iPhone,North America,02/05/2025,Active,Yes,98.98,49050.09,76946.16,wallet,web
CUST96558,Barbara Lopez DVM,F,27,UAE,Accra,premium,ACC354294,basic,08-06-2022,low,TRD0010611,02/08/2024,forex,USD/NGN,sell,299.92,109.66,32889.23,-1111.85,498427.39,68.67,46.99,Y,243,135.35,2292865.97,69.75,270,Yes,11,no,,West Africa,09-03-2024,active,No,90.65,63258.62,156433.41,card,web
CUST31837,Melissa Flynn,F,33,Ghana,Abuja,premium,ACC824806,VIP,18/03/2022,medium,TRD0010612,14/11/2023,crypto,SOL,buy,235.01,64239.98,15097037.7,-1318667.13,389615.57,146966.91,7.42,no,271,55708.63,874043.59,19.53,158,yes,14,no,iPhone,Europe,11-10-2023,inactive,yes,98.43,121251.82,155065.17,card,API
CUST80427,Mary Garcia,male,33,Kenya,Accra,retail,ACC307142,basic,2023-11-23,low,TRD0010613,18/05/2024,stocks,META,buy,248.35,1105.21,274478.9,-33864.14,447862.35,2043.16,25.37,Y,146,1879.99,466038.3,,513,N,21,Y,,Asia,2024-03-24,Active,Y,72.36,31055.03,57788.58,bank_transfer,web
CUST90810,Maria Simon,male,50,Ghana,Accra,retail,ACC701700,basic,2022-05-13,low,TRD0010614,07-07-2024,crypto,BTC,buy,92.43,43475.26,4018418.28,1406229.78,414319.07,5374.2,32.46,no,60,66973.64,891596.37,49.07,327,yes,21,No,Desktop,Middle East,2024-08-10,Active,No,30.44,58248.99,58623.91,bank_transfer,mobile_app
CUST80382,Kendra Walker,F,60,Ghana,Lagos,premium,ACC234054,basic,23/08/2024,high,TRD0010615,03-17-2026,forex,GBP/USD,sell,383.83,125.19,48051.68,-9804.83,311910.65,114.38,2.34,Y,130,369.63,1360222.37,79.78,326,Y,25,Y,Tablet,Asia,2026-01-11,active,Y,48.86,54770.34,14494.52,crypto,API
CUST25309,Scott Shaffer,female,32,UAE,Nairobi,retail,ACC309485,VIP,31/01/2023,low,TRD0010616,07-14-2024,crypto,SOL,sell,251.07,75237.97,18889997.13,2683395.58,343866.7,173744.75,,Yes,134,140970.13,751839.88,16.11,119,yes,15,no,iPhone,West Africa,2024-06-28,Dormant,no,27.83,45416.32,128824.96,card,desktop_terminal
CUST19134,Christine Walters,male,39,UK,Abuja,retail,ACC641027,VIP,04/08/2024,low,TRD0010617,03-31-2026,commodities,Gold,buy,439.89,121.83,53591.8,6859.18,138605.76,299.16,10.25,Yes,77,696.0,466039.92,,146,No,15,No,iPhone,Asia,2026-04-11,Active,yes,45.22,40133.77,74414.99,bank_transfer,API
CUST70094,Autumn Young,Male,46,UAE,Cape Town,retail,ACC608627,pro,2021-04-28,medium,TRD0010618,2022-02-03,commodities,Silver,buy,49.5,208.58,206494.19999999998,24565.55,218659.59,930.04,7.08,yes,258,800.37,749374.1,57.14,79,yes,1,no,iPhone,Europe,12-12-2021,Active,Yes,57.6,130038.99,62118.34,card,API
CUST86651,Jennifer Simpson,Female,58,Kenya,Lagos,retail,ACC916037,basic,2023-12-25,high,TRD0010619,09-17-2025,stocks,AAPL,sell,114.41,543.66,62200.14,-9906.42,65460.9,405.79,5.19,yes,151,411.92,320412.64,91.37,548,No,23,N,,Europe,08-13-2025,dormant,yes,7.49,127296.26,139331.16,wallet,API
CUST65430,Robert Lewis,male,41,Nigeria,Accra,premium,ACC306646,pro,2022-09-29,medium,TRD0010620,06/05/2024,commodities,Gold,sell,498.49,283.62,141381.73,-12492.83,491752.7,547.69,41.91,yes,130,1087.55,1661159.08,70.31,144,yes,19,yes,Desktop,Asia,24/02/2024,Active,yes,75.22,100898.62,38452.42,bank_transfer,web
CUST45968,Kimberly Johnson,F,47,Kenya,lagos,retail,ACC648314,basic,03/09/2024,high,TRD0010621,01/02/2026,crypto,BNB,sell,479.54,30873.74,14805193.28,-3252698.97,236994.84,127212.04,27.33,Yes,73,202810.87,836879.69,54.91,542,No,20,yes,,West Africa,10-30-2025,dormant,Yes,51.12,76294.64,143982.67,crypto,desktop_terminal
CUST38195,Stacy Robinson,M,32,UAE,Lagos,retail,ACC896184,basic,26/01/2021,high,TRD0010622,2021-05-26,crypto,BNB,sell,294.87,34885.78,10286769.95,-2524512.15,170416.77,35473.92,41.27,Y,82,125448.41,766741.1,31.93,227,No,14,yes,,West Africa,06/03/2021,inactive,yes,46.8,28034.9,140784.01,wallet,mobile_app
CUST80370,Kurt Bruce,Female,68,Kenya,Abuja,retail,ACC789403,basic,01/01/2021,low,TRD0010623,21/08/2021,crypto,ETH,buy,459.88,26184.38,12041672.67,-988366.96,477192.41,68867.22,27.44,no,169,71252.5,536068.38,80.19,66,Yes,22,No,iPhone,North America,2021-07-29,dormant,N,77.59,119789.01,179374.15,wallet,API
CUST89354,Logan Peterson,female,37,UAE,Nairobi,retail,ACC819653,VIP,08-07-2023,low,TRD0010624,2023-10-03,commodities,Gold,sell,22.5,130.71,2940.98,-425.06,-1983.06,7.89,26.23,no,65,45.25,-5546.66,27.63,520,No,10,N,,West Africa,,dormant,Yes,90.61,65861.63,162796.8,wallet,mobile_app
CUST37520,Christopher Myers,Male,54,Nigeria,Abuja,retail,ACC857347,basic,2021-07-11,high,TRD0010625,07-30-2023,commodities,Crude Oil,buy,435.13,191.66,83397.02,-16474.82,147386.22,188.24,38.0,yes,166,502.39,578483.07,,417,Yes,20,N,iPhone,West Africa,2023-07-27,Active,N,66.26,76788.84,147816.01,card,web
CUST54351,Amber Ramos,male,39,UK,Accra,retail,ACC206323,pro,09-28-2021,high,TRD0010626,22/09/2021,commodities,Gold,buy,202.92,231.71,47018.59,18766.06,158590.05,441.45,44.62,N,229,205.32,552603.87,94.61,405,Yes,12,no,iPhone,Middle East,07-01-2021,dormant,yes,12.71,74983.39,27208.63,crypto,desktop_terminal
CUST14573,Dr. Matthew Ramos MD,female,40,Ghana,Nairobi,retail,ACC789392,basic,23/09/2024,low,TRD0010627,2025-08-12,forex,GBP/USD,sell,39.42,108.81,4289.29,1707.68,225292.91,14.47,41.73,Y,14,306.38,914947.13,28.45,477,Yes,25,N,Tablet,Middle East,29/07/2025,Active,yes,13.65,26715.41,83162.52,bank_transfer,mobile_app
CUST25750,Mark Simmons,F,69,UAE,Lagos,institutional,ACC758868,basic,26/05/2021,low,TRD0010628,05-28-2021,stocks,AMZN,buy,229.34,1275.06,292422.26,48175.95,33883.05,2685.03,,Yes,213,1372.87,75807.34,31.05,527,Y,4,N,Android,Middle East,2021-07-15,dormant,Yes,93.23,54055.6,158220.54,crypto,desktop_terminal
CUST86437,Victoria Thompson,Female,50,South Africa,LAGOS,retail,ACC885839,basic,2023-09-16,low,TRD0010629,11/09/2024,commodities,Silver,buy,288.07,331.69,95549.94,-20702.52,60700.76,438.9,,Yes,231,413.64,223844.57,70.65,553,N,16,Y,Android,West Africa,07-25-2024,Dormant,no,80.23,40320.71,115272.82,wallet,mobile_app
CUST41026,Diane Robbins,M,50,UAE,Cape Town,retail,ACC725795,basic,2022-10-05,low,TRD0010630,31/07/2023,crypto,ETH,buy,120.3,39845.37,4793398.01,-1280208.4,260234.28,13716.22,,no,13,368722.92,890616.01,22.34,52,Yes,21,no,Desktop,North America,2023-06-05,Active,No,94.49,7850.93,19796.21,crypto,web
CUST97374,,M,50,Nigeria,lagos,retail,ACC682147,basic,08-09-2021,low,TRD0010631,2022-04-10,stocks,AMZN,sell,433.16,964.58,417817.47,-114274.34,234032.59,3103.45,29.49,Yes,197,2120.9,1014621.07,16.06,526,No,11,no,Android,Middle East,25/05/2022,active,No,19.69,44796.19,129936.59,bank_transfer,API
CUST43619,Michael Greene,Female,47,nigeria,Abuja,retail,ACC945537,basic,08-11-2021,high,TRD0010632,2022-02-11,commodities,Crude Oil,sell,137.21,389.36,53424.09,1762.3,210522.44,352.28,16.8,yes,42,1272.0,438463.24,48.99,324,no,3,yes,Desktop,Middle East,2021-12-07,Active,Yes,16.69,67240.16,25840.17,card,desktop_terminal
CUST12902,Isabel Salinas,female,23,Ghana,London,retail,ACC276556,basic,2023-09-25,medium,TRD0010633,11-21-2025,crypto,XRP,buy,478.98,4182.25,2003214.1,345226.44,181297.19,16235.23,47.59,Y,76,26358.08,568284.59,,55,no,21,No,Desktop,Europe,08-30-2025,dormant,no,11.32,81634.31,146237.1,wallet,API
CUST76895,Melissa Gonzales,F,70,Nigeria,Lagos,retail,ACC955183,basic,10-18-2023,high,TRD0010634,08-04-2025,forex,USD/NGN,sell,233.06,158.43,36923.7,3658.89,100339.84,101.15,,Y,12,3076.97,303220.99,21.25,441,Y,3,Yes,iPhone,Middle East,08-11-2025,Active,No,70.36,146466.42,107026.54,wallet,desktop_terminal
CUST81217,Brenda Mcdonald,female,65,Ghana,Lagos,premium,ACC362272,basic,01/09/2024,high,TRD0010635,2024-10-31,forex,USD/JPY,buy,209.21,154.19,32258.09,10817.52,484957.43,184.47,20.12,Yes,145,222.47,471490.22,39.44,220,Y,11,Yes,Tablet,Europe,,active,no,24.35,21849.56,158692.33,crypto,desktop_terminal
CUST32759,Sarah Martin,female,63,UAE,Lagos,retail,ACC169048,basic,04-20-2021,low,TRD0010636,2022-04-30,commodities,Gold,buy,485.93,213.5,103746.06,37287.92,158825.3,447.35,15.24,Y,210,494.03,684344.87,76.62,409,N,21,N,Desktop,West Africa,05-18-2022,Dormant,No,15.01,86109.66,140169.0,bank_transfer,API
CUST62388,William Page,female,51,nigeria,London,premium,ACC692121,pro,2023-02-26,medium,TRD0010637,09/10/2024,crypto,BTC,sell,491.41,48358.34,23763771.86,-5464711.23,75024.31,113221.26,11.38,Yes,289,82227.58,226103.94,57.85,540,yes,13,N,Tablet,Middle East,2024-11-22,dormant,Yes,56.44,36728.26,29150.12,bank_transfer,web
CUST69549,Sherry Warren,male,23,Nigeria,Abuja,retail,ACC625992,pro,05-03-2024,high,TRD0010638,2025-08-01,forex,USD/JPY,buy,494.56,61.57,30450.06,11169.25,356847.22,253.5,35.54,Y,221,137.78,1095289.09,52.33,580,Yes,8,yes,,Europe,2025-09-16,Dormant,no,78.4,97019.84,62782.5,crypto,mobile_app
CUST73965,Curtis Kidd,F,23,Nigeria,London,premium,ACC123905,pro,03-15-2024,low,TRD0010639,26/09/2025,crypto,XRP,buy,366.33,32817.13,12021899.23,-377799.12,277977.57,96395.71,15.37,Y,253,47517.39,307315.14,,151,yes,8,Y,Android,West Africa,07-14-2025,Active,no,26.74,33846.53,33250.22,wallet,desktop_terminal
CUST87702,Joshua Dawson,M,26,Nigeria,Cape Town,retail,ACC190443,basic,2024-10-09,medium,TRD0010640,2026-12-07,forex,EUR/USD,sell,403.78,51.26,20697.76,-4868.31,143369.56,190.41,19.53,No,145,142.74,377900.12,23.41,423,No,8,no,Android,Europe,2027-01-22,Dormant,N,85.34,96046.5,37251.56,crypto,API
CUST52742,Ellen Wilkins,Male,50,South Africa,Accra,retail,ACC138242,basic,2024-04-28,high,TRD0010641,06-09-2025,commodities,Gold,buy,182.67,379.33,69292.21,5215.11,448080.71,102.74,,yes,218,317.85,648285.42,59.2,340,No,18,No,,West Africa,2025-05-13,inactive,N,65.98,113561.89,6450.15,wallet,mobile_app
CUST86682,Susan Moore,male,32,Ghana,lagos,retail,ACC589765,VIP,06-08-2024,high,TRD0010642,06/04/2025,forex,GBP/USD,buy,12.95,157.75,2042.86,-124.1,128638.08,14.28,1.62,N,278,7.35,440398.94,84.63,205,no,24,yes,iPhone,West Africa,28/01/2025,inactive,Y,5.13,52759.92,70555.2,crypto,web
CUST45210,Melissa Mendoza,Male,34,Nigeria,Accra,retail,ACC720068,basic,12/01/2023,low,TRD0010643,2024-03-03,stocks,NVDA,buy,257.76,847.45,218438.71,-18965.35,95547.43,1484.54,,Yes,216,1011.29,287147.83,80.24,98,Y,17,yes,,Middle East,25/11/2023,active,yes,69.59,158697.44,44069.96,card,mobile_app
CUST76716,Joshua Turner,female,62,Nigeria,Abuja,retail,ACC173918,basic,2021-11-25,medium,TRD0010644,2024-01-23,crypto,BTC,sell,485.81,43577.87,21170565.02,-654601.51,346095.66,170294.38,49.87,Yes,135,156819.0,1619163.03,65.4,255,N,1,No,Android,Middle East,,active,Yes,56.27,69727.58,39544.1,card,web
CUST31636,Jason Johnson,female,24,Nigeria,Lagos,retail,ACC323081,pro,03-31-2022,low,TRD0010645,04-02-2023,crypto,ETH,buy,163.79,51042.97,8360328.06,-538599.07,35179.17,26306.94,10.42,Yes,270,30964.18,50582.95,89.88,38,no,22,No,Tablet,North America,2023-04-28,active,no,44.05,106271.86,136515.13,card,web
CUST13621,Mr. James Barrett,M,50,Nigeria,London,retail,ACC351690,basic,13/09/2021,medium,TRD0010646,28/04/2023,stocks,NVDA,sell,202.46,430.53,87165.1,-10891.66,242634.45,811.83,25.96,No,145,601.14,653487.37,,288,No,22,yes,Android,West Africa,2023-05-29,dormant,No,94.89,9861.39,170312.41,crypto,mobile_app
CUST55853,Sarah Stone,Female,42,UK,London,premium,ACC471882,basic,20/01/2021,high,TRD0010647,2021-10-18,forex,USD/NGN,sell,90.13,12.68,1142.85,-176.0,283667.36,9.74,,Yes,201,5.69,301568.0,93.4,81,No,22,Y,,Middle East,08-25-2021,inactive,Y,56.58,27415.0,47656.56,wallet,web
CUST49962,Nathan Tapia,F,29,nigeria,lagos,premium,ACC214931,pro,08-10-2021,medium,TRD0010648,08-28-2022,stocks,AMZN,buy,348.37,542.21,188889.7,38622.33,282664.03,402.33,8.83,yes,105,1798.95,661930.74,88.41,76,Yes,19,No,Tablet,West Africa,06-12-2022,Active,No,85.02,125489.29,167966.67,wallet,desktop_terminal
